id,city,_pivot_event,_time_semester,street,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,_pivot_column,_pivot_value,_pivot_year,_pivot_type,verify_date_raw_count,verify_date_type,verify_date,verify_date_start,verify_date_end,verify_date_prepost,verify_date_notes,_time_month,_time_quarter,_time_third,_time_half,_time_year,_time_month_group,_time_quarter_group,_time_third_group,_time_half_group,_time_semester_group,_time_year_group,geometry_wkb
"298131",vancouver,install,,Discovery,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0502749299158611,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.2031 49.26055, -123.2031 49.2601)"
"298134",vancouver,install,,W 18th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0825470613975375,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.1869 49.25649, -123.1858 49.25649)"
"298185",vancouver,install,,E 45th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0173136054871605,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0813 49.22907, -123.0813 49.22907, -123.0816 49.22907)"
"298191",vancouver,install,,W 67th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.0501714141356936,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.135 49.2108, -123.1357 49.21081)"
"298196",vancouver,install,,W 14th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.171784116719087,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.122 49.25864, -123.1244 49.25868)"
"298226",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.102115148222888,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0745 49.22484, -123.0746 49.22392)"
"298227",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0249814616546286,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0745 49.22526, -123.0745 49.22504)"
"298234",vancouver,install,,Dumfries,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0470495024059133,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0741 49.23808, -123.0741 49.23766)"
"298247",vancouver,install,,Point Grey Rd,Sec Arterial,Collector,2014,Local Street,2014,LSB,,,,,,,,,Local Street,0.158637192376119,verify_install_date,,2014,LSB,,,,,,,,,,,,2014,,,,,,"2014","LINESTRING (-123.1699 49.27107, -123.1705 49.27108, -123.171 49.27108, -123.1721 49.27109)"
"298248",vancouver,install,,Point Grey Rd,Sec Arterial,Collector,2014,Local Street,2014,LSB,,,,,,,,,Local Street,0.141711018379199,verify_install_date,,2014,LSB,,,,,,,,,,,,2014,,,,,,"2014","LINESTRING (-123.1737 49.27111, -123.1756 49.27132)"
"298251",vancouver,install,,W 59th Ave,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.189713232861223,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.1301 49.21714, -123.1306 49.21716, -123.1313 49.21718, -123.1327 49.21721)"
"298266",vancouver,upgrade1,,Smithe,Arterial,Arterial,2016,Protected Bike Lanes,2016,PBL,"Install pbl-1 way in 2016: https://www.google.com/maps/@49.2788207,-123.1191044,3a,75y,328.17h,64.58t/data=!3m7!1e1!3m5!1sjhDpqnfaJazWYDirCaMWNw!2e0!5s20170601T000000!7i13312!8i6656 August 2016: https://www.cbc.ca/news/canada/british-columbia/vancouver-s",2021,PBL,"PBL-1 way remained, reconstructed: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8192",,,,,,0.049606702724495,verify_upgrade1_date,Fall 2021,2021,PBL,46,semester,,2021/09/01,2021-12-31,,,,,3,2,2021,,,2021_3,2021_2,,"2021","LINESTRING (-123.119 49.27873, -123.1195 49.27904)"
"298296",vancouver,install,,Dumfries,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0502187297593168,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.073 49.253, -123.073 49.25255)"
"298335",vancouver,install,,E 14th Ave,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0450902240131267,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1018 49.2584, -123.1012 49.25839)"
"298337",vancouver,install,,Prince Edward,Residential,Local,2019,Local Street,2019,LSB,,,,,,,,,Local Street,0.0503229742732826,verify_install_date,,2019,LSB,,,,,,,,,,,,2019,,,,,,"2019","LINESTRING (-123.0965 49.25653, -123.0965 49.25608)"
"298372",vancouver,upgrade1,,W 49th Ave,Sec Arterial,Collector,2007,Painted Lanes,2007,PL,June 2007 49th west of Ontario (covers section under interest): https://council.vancouver.ca/20070612/documents/tt1_bicycleplan.pdf,2013,BUF,"PBBL: https://www.google.com/maps/@49.2262674,-123.1200774,3a,75y,289.13h,80.7t/data=!3m7!1e1!3m5!1sYmcgTVQlbftR9X5kpd2dgg!2e0!5s20140601T000000!7i13312!8i6656 . Completed between July - Dec 2013 according to google earth (660 W 49th Ave).",,,,,,0.0660652397699697,verify_upgrade1_date,July-Dec 2013,2013,BUF,12,range,,2013/07/01,2013-12-31,,,,,,2,2013,,,,2013_2,,"2013","LINESTRING (-123.1209 49.22628, -123.1218 49.22631, -123.1218 49.22631)"
"298374",vancouver,upgrade1,,W 49th Ave,Sec Arterial,Collector,2007,Painted Lanes,2007,PL,June 2007 49th west of Ontario (covers section under interest): https://council.vancouver.ca/20070612/documents/tt1_bicycleplan.pdf,2013,BUF,"PBBL: https://www.google.com/maps/@49.2262674,-123.1200774,3a,75y,289.13h,80.7t/data=!3m7!1e1!3m5!1sYmcgTVQlbftR9X5kpd2dgg!2e0!5s20140601T000000!7i13312!8i6656 . Completed between July - Dec 2013 according to google earth (660 W 49th Ave).",,,,,,0.17169364254388,verify_upgrade1_date,July-Dec 2013,2013,BUF,12,range,,2013/07/01,2013-12-31,,,,,,2,2013,,,,2013_2,,"2013","LINESTRING (-123.1185 49.22619, -123.1189 49.22621, -123.1209 49.22628, -123.1209 49.22628)"
"298381",vancouver,install,,Bute,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0549504478945578,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1312 49.28319, -123.1318 49.28284)"
"295236",vancouver,install,,NW Marine Dr,Sec Arterial,Collector,2017,Painted Lanes,2017,PL,"PL both sides, parking adjascent, installed 2017 sometime after 09/2017 according to satellite data. https://www.google.com/maps/@49.2744737,-123.2102091,3a,75y,100.51h,68.26t/data=!3m7!1e1!3m5!1sNelJBmkp5SaTFwwqP3AwNA!2e0!5s20181001T000000!7i16384!8i819",,,,,,,,,0.24218245018681,verify_install_date,Sept - Dec 2017,2017,PL,4,semester,,2017/09/01,2017-12-31,,,,,3,2,2017,,,2017_3,2017_2,,"2017","LINESTRING (-123.2117 49.27493, -123.2134 49.2754, -123.2146 49.27576, -123.2146 49.27576, -123.2148 49.27583)"
"295320",vancouver,install,,E 47th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.256127178188419,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0615 49.22761, -123.0623 49.22762, -123.0643 49.22765, -123.065 49.22765)"
"297734",vancouver,install,,Yew,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0310267419090492,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.1579 49.2398, -123.1578 49.24007)"
"297741",vancouver,install,,W 20th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0495065911910408,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.1792 49.25465, -123.1785 49.25465)"
"297790",vancouver,install,,NW Marine Dr,Sec Arterial,Collector,2017,Painted Lanes,2017,PL,"PL both sides, parking adjascent, installed 2017 sometime after 09/2017 according to satellite data. https://www.google.com/maps/@49.2744737,-123.2102091,3a,75y,100.51h,68.26t/data=!3m7!1e1!3m5!1sNelJBmkp5SaTFwwqP3AwNA!2e0!5s20181001T000000!7i16384!8i819",,,,,,,,,0.230185359302458,verify_install_date,Sept - Dec 2017,2017,PL,4,semester,,2017/09/01,2017-12-31,,,,,3,2,2017,,,2017_3,2017_2,,"2017","LINESTRING (-123.2087 49.27444, -123.2101 49.27447, -123.2117 49.27493)"
"297827",vancouver,install,,Killarney,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0511806964030729,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0454 49.22931, -123.0455 49.22885)"
"297844",vancouver,install,,NW Marine Dr,Sec Arterial,Collector,2017,Painted Lanes,2017,PL,"PL both sides, parking adjascent, installed 2017 sometime after 09/2017 according to satellite data. https://www.google.com/maps/@49.2744737,-123.2102091,3a,75y,100.51h,68.26t/data=!3m7!1e1!3m5!1sNelJBmkp5SaTFwwqP3AwNA!2e0!5s20181001T000000!7i16384!8i819",,,,,,,,,0.0284050480661664,verify_install_date,Sept - Dec 2017,2017,PL,4,semester,,2017/09/01,2017-12-31,,,,,3,2,2017,,,2017_3,2017_2,,"2017","LINESTRING (-123.2148 49.27583, -123.2148 49.27583, -123.2148 49.27584, -123.2148 49.27585, -123.2148 49.27585, -123.2149 49.27586, -123.2149 49.27587, -123.2149 49.27588, -123.2149 49.27589, -123.2149 49.2759, -123.2149 49.27591, -123.2149 49.27591, -123.215 49.27592, -123.215 49.27593, -123.215 49.27594, -123.215 49.27595, -123.215 49.27596, -123.2151 49.27597, -123.2151 49.27598, -123.2151 49.27599, -123.2151 49.27599)"
"297860",vancouver,upgrade1,,Rupert,Sec Arterial,Collector,2009,Painted Lanes,2009,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8205",,,,,,0.0919700310455326,verify_upgrade1_date,,2018,PL,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0338 49.24537, -123.0339 49.24476, -123.034 49.24456)"
"297882",vancouver,install,,W 67th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.0480258204638793,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1391 49.21086, -123.1398 49.21087)"
"297885",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0512176488855268,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1314 49.26206, -123.1314 49.2616)"
"297886",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0512197630889739,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1314 49.26298, -123.1314 49.26252, -123.1314 49.26252)"
"297888",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0481750636458338,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1313 49.26439, -123.1313 49.26396)"
"297890",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0511846475488477,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1315 49.25972, -123.1315 49.25926)"
"297892",vancouver,install,,W 14th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.172097653552661,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1177 49.25878, -123.12 49.25881)"
"297909",vancouver,install,,W 59th Ave,Residential,Local,2012,Protected Bike Lanes,2012,PBL,"Installed 2012, 2way PBL, https://www.google.com/maps/@49.21693,-123.1177567,3a,75y,53.01h,67.59t/data=!3m7!1e1!3m5!1sbF2PcQbaGppjKxWr3ZtKSg!2e0!5s20140501T000000!7i13312!8i6656 . 532 N Arm Trail Greenway no infra seen Jun 2012 (street view) barrier seen",,,,,,,,,0.0219807284563427,verify_install_date,Jun-Dec 2012,2012,PBL,3,range,,2012/06/01,2012-12-31,,,,,,,2012,,,,,,"2012","LINESTRING (-123.1178 49.21695, -123.1181 49.21695)"
"297941",vancouver,install,,Upland Drive,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0920295377606141,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0633 49.21803, -123.062 49.21801)"
"297944",vancouver,install,,Upland Drive,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.115801162581705,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0579 49.21797, -123.0579 49.21797, -123.0576 49.21797, -123.0572 49.21797, -123.0572 49.21797, -123.0572 49.21797, -123.0571 49.21797, -123.0571 49.21797, -123.0571 49.21797, -123.057 49.21796, -123.057 49.21796, -123.057 49.21796, -123.057 49.21796, -123.0569 49.21796, -123.0569 49.21796, -123.0569 49.21796, -123.0569 49.21795, -123.0569 49.21795, -123.0568 49.21795, -123.0568 49.21794, -123.0568 49.21794, -123.0567 49.21793, -123.0567 49.21793, -123.0567 49.21792, -123.0566 49.21792, -123.0566 49.21792, -123.0566 49.21791, -123.0565 49.2179, -123.0565 49.21789, -123.0565 49.21789, -123.0565 49.21789, -123.0565 49.21788, -123.0564 49.21788, -123.0564 49.21787, -123.0564 49.21787, -123.0564 49.21786, -123.0564 49.21786, -123.0563 49.21785, -123.0563 49.21784)"
"297947",vancouver,install,,Muirfield Drive,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.012567715923134,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0552 49.21706, -123.0552 49.21705, -123.0552 49.21703, -123.0552 49.217, -123.0552 49.21698, -123.0552 49.21698, -123.0552 49.21696, -123.0552 49.21695)"
"297968",vancouver,install,,W 31st Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0570169052201758,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.1635 49.24416, -123.1643 49.24418)"
"297981",vancouver,install,,York Ave,Residential,Local,2014,Local Street,2014,LSB,,,,,,,,,Local Street,0.172011337824022,verify_install_date,,2014,LSB,,,,,,,,,,,,2014,,,,,,"2014","LINESTRING (-123.1597 49.27177, -123.1574 49.27173)"
"298008",vancouver,install,,E 57th Ave,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0517740571112719,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0513 49.21806, -123.0506 49.21807)"
"298011",vancouver,install,,E 55th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0565299108893709,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0747 49.21956, -123.0747 49.21956, -123.0747 49.21956, -123.074 49.21956)"
"298012",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0457765221615385,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0741 49.23682, -123.0741 49.23641)"
"298016",vancouver,install,,Duchess,Residential,Local,2020,Local Street,2020,LSB,,,,,,,,,Local Street,0.0394480916554925,verify_install_date,,2020,LSB,,,,,,,,,,,,2020,,,,,,"2020","LINESTRING (-123.0503 49.24112, -123.0503 49.24111, -123.0503 49.2411, -123.0503 49.2411, -123.0503 49.24109, -123.0503 49.24108, -123.0503 49.24107, -123.0503 49.24107, -123.0503 49.24106, -123.0504 49.24105, -123.0504 49.24105, -123.0504 49.24104, -123.0504 49.24103, -123.0504 49.24103, -123.0504 49.24102, -123.0504 49.24102, -123.0504 49.24101, -123.0505 49.24101, -123.0505 49.241, -123.0505 49.24099, -123.0505 49.24099, -123.0505 49.24098, -123.0505 49.24098, -123.0505 49.24098, -123.0506 49.24097, -123.0507 49.24093)"
"298017",vancouver,install,,Wales,Residential,Local,2020,Local Street,2020,LSB,,,,,,,,,Local Street,0.0504169700930007,verify_install_date,,2020,LSB,,,,,,,,,,,,2020,,,,,,"2020","LINESTRING (-123.0516 49.22892, -123.0517 49.22846)"
"298018",vancouver,install,,Wales,Residential,Local,2020,Local Street,2020,LSB,,,,,,,,,Local Street,0.0562827663670194,verify_install_date,,2020,LSB,,,,,,,,,,,,2020,,,,,,"2020","LINESTRING (-123.0517 49.23435, -123.0517 49.23385)"
"298020",vancouver,install,,Euclid,Residential,Local,2020,Local Street,2020,LSB,,,,,,,,,Local Street,0.0803064264208391,verify_install_date,,2020,LSB,,,,,,,,,,,,2020,,,,,,"2020","LINESTRING (-123.0474 49.242, -123.0465 49.24162)"
"298030",vancouver,upgrade1,,Pacific St,Arterial,Arterial,2003,Protected Bike Lanes,2009,PL,"PL, 1 way, only on south side, likely installed in 2010: https://www.google.com/maps/@49.275566,-123.1304553,3a,75y,119.95h,60.41t/data=!3m7!1e1!3m5!1scePNZmehmmfH-SoOZRqJ8g!2e0!5s20110801T000000!7i13312!8i6656. No infra seen April 2009: https://www.goog",2020,PBL,"PBL only on one side of road, south side: https://www.google.com/maps/@49.2748372,-123.1289873,3a,90y,162.08h,82.39t/data=!3m6!1e1!3m4!1sWo8kb0nQypD1Dr0iq2OXhA!2e0!7i16384!8i8193, completed around 2020: https://www.google.com/maps/@49.2749591,-123.129202",,,,,,0.0220960106341927,verify_upgrade1_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","LINESTRING (-123.1302 49.27554, -123.1304 49.27568)"
"298096",vancouver,install,,E 46th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.185204868667733,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0476 49.22842, -123.0501 49.22845)"
"298132",vancouver,install,,Discovery,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0502734388917509,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.2031 49.2601, -123.2032 49.25965)"
"298178",vancouver,install,,Alexander,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0400776546481242,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0933 49.28398, -123.0928 49.28397)"
"298189",vancouver,install,,W 68th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.0470671055901512,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1405 49.21051, -123.1411 49.21052)"
"298194",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0512106279537444,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1314 49.2616, -123.1314 49.26159, -123.1314 49.26114)"
"298195",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0533668861735022,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1314 49.26114, -123.1315 49.26066)"
"298199",vancouver,install,,Alexander,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.178410446431874,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0894 49.28391, -123.0894 49.28391, -123.0883 49.28388, -123.0871 49.28356)"
"298229",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.124902256491378,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0744 49.22829, -123.0745 49.22717)"
"298230",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.112639369087571,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0745 49.22717, -123.0745 49.22717, -123.0745 49.22615)"
"298231",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.18389728306216,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0743 49.23226, -123.0743 49.2306)"
"298235",vancouver,install,,Dumfries,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.150860323379984,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0736 49.24299, -123.0736 49.24299, -123.0736 49.24164)"
"298236",vancouver,install,,Dumfries,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.181388608433029,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0734 49.24783, -123.0734 49.2464, -123.0734 49.2462)"
"298237",vancouver,install,,Dumfries,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.162913373945806,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0736 49.24164, -123.0736 49.24017)"
"298239",vancouver,install,,Dumfries,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.108051507476181,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0733 49.24994, -123.0734 49.24897)"
"298240",vancouver,install,,Fleming,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0507329178696361,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.072 49.25209, -123.072 49.25163)"
"298249",vancouver,install,,Point Grey Rd,Sec Arterial,Collector,2014,Local Street,2014,LSB,,,,,,,,,Local Street,0.0943641764113754,verify_install_date,,2014,LSB,,,,,,,,,,,,2014,,,,,,"2014","LINESTRING (-123.1776 49.27153, -123.1789 49.27167)"
"298252",vancouver,install,,W 59th Ave,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0258279855985253,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.1235 49.21701, -123.1239 49.21702, -123.1239 49.21702)"
"298256",vancouver,install,,W 4th Ave,Residential,Local,2012,Painted Lanes,2012,PL,"Simple painted lane, parking adjascent in some areas, no upgrades since 2012: https://www.google.com/maps/@49.2671483,-123.1127457,3a,75y,178.08h,68.96t/data=!3m8!1e1!3m6!1sxRVf2I3s1LenyX7z_eteJQ!2e0!5s20220101T000000!6shttps:%2F%2Fstreetviewpixels-pa.go",,,,,,,,,0.0401426153328888,verify_install_date,,2012,PL,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.1129 49.26382, -123.1129 49.26346)"
